id_hecho;fecha;aaaa;victima;sexo_victima;edad_victima;gravedad;rol_victima;fecha_fallemiento;tipo_de_dato
LC-2023-0428265;2023-07-26;2023;MOTO;varon;27;sd;SD;NA;provisorio
LC-2023-0428311;2023-07-26;2023;MOTO;varon;59;sd;SD;NA;provisorio
LC-2023-0428400;2023-07-26;2023;AUTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0427652;2023-07-26;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0429652;2023-07-27;2023;BICICLETA;varon;49;sd;SD;NA;provisorio
LC-2023-0429991;2023-07-27;2023;PEATON;mujer;41;sd;SD;NA;provisorio
LC-2023-0430581;2023-07-27;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0430874;2023-07-27;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0430981;2023-07-27;2023;MOTO;varon;51;sd;SD;NA;provisorio
LC-2023-0430891;2023-07-27;2023;PEATON;mujer;57;grave;SD;NA;provisorio
LC-2023-0416549;2023-07-20;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0431478;2023-07-27;2023;MOTO;varon;21;sd;SD;NA;provisorio
LC-2023-0431148;2023-07-27;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0431289;2023-07-27;2023;MOTO;varon;22;sd;SD;NA;provisorio
LC-2023-0431336;2023-07-27;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0431741;2023-07-28;2023;MOTO;mujer;46;sd;SD;NA;provisorio
LC-2023-0431700;2023-07-28;2023;MOTO;varon;26;sd;SD;NA;provisorio
LC-2023-0431857;2023-07-28;2023;MOTO;varon;31;sd;SD;NA;provisorio
LC-2023-0431668;2023-07-27;2023;TAXI;SD;SD;sd;SD;NA;provisorio
LC-2023-0431668;2023-07-27;2023;TAXI;SD;SD;sd;SD;NA;provisorio
LC-2023-0431434;2023-07-27;2023;PEATON;varon;35;sd;SD;NA;provisorio
LC-2023-0432699;2023-07-28;2023;UTILITARIO;varon;55;sd;SD;NA;provisorio
LC-2023-0423447;2023-07-24;2023;MOTO;varon;25;grave;SD;NA;provisorio
LC-2023-0432575;2023-07-28;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0411524;2023-07-18;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0432953;2023-07-28;2023;TRANSPORTE PUBLICO;varon;16;sd;SD;NA;provisorio
LC-2023-0432983;2023-07-28;2023;MOTO;varon;28;grave;SD;NA;provisorio
LC-2023-0433648;2023-07-28;2023;MOTO;varon;29;sd;SD;NA;provisorio
LC-2023-0432983;2023-07-28;2023;MOTO;varon;28;grave;SD;NA;provisorio
LC-2023-0433797;2023-07-28;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0433790;2023-07-28;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0434368;2023-07-29;2023;AUTO;varon;62;sd;SD;NA;provisorio
LC-2023-0435250;2023-07-29;2023;AUTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0435250;2023-07-29;2023;AUTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0435552;2023-07-30;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0435594;2023-07-30;2023;MOTO;mujer;24;sd;SD;NA;provisorio
LC-2023-0435778;2023-07-30;2023;AUTO;mujer;19;sd;SD;NA;provisorio
LC-2023-0435414;2023-07-30;2023;MOTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0435377;2023-07-29;2023;PEATON;varon;28;sd;SD;NA;provisorio
LC-2023-0436045;2023-07-30;2023;MOTO;mujer;30;sd;SD;NA;provisorio
LC-2023-0436154;2023-07-30;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0436234;2023-07-29;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0436234;2023-07-29;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0436234;2023-07-29;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0436234;2023-07-29;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0435912;2023-07-30;2023;AUTO;mujer;39;sd;SD;NA;provisorio
LC-2023-0435552;2023-07-30;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0436486;2023-07-31;2023;MOTO;varon;34;sd;SD;NA;provisorio
LC-2023-0436355;2023-07-30;2023;TAXI;mujer;SD;sd;SD;NA;provisorio
LC-2023-0436684;2023-07-31;2023;UTILITARIO;varon;SD;sd;SD;NA;provisorio
LC-2023-0437871;2023-07-31;2023;MOTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0438493;2023-07-31;2023;TRANSPORTE PUBLICO;sd;sd;sd;SD;NA;provisorio
LC-2023-0437999;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0438860;2023-07-31;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0420279;2023-07-22;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0438296;2023-07-31;2023;MOTO;varon;27;sd;SD;NA;provisorio
LC-2023-0438702;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0438384;2023-07-31;2023;MOTO;varon;26;sd;SD;NA;provisorio
LC-2023-0396304;2023-07-11;2023;PEATON;sd;sd;sd;SD;NA;provisorio
LC-2023-0404401;2023-07-15;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0408405;2023-07-17;2023;MOTO;varon;63;sd;SD;NA;provisorio
LC-2023-0387797;2023-07-08;2023;SD;varon;49;sd;SD;NA;provisorio
LC-2023-0398780;2023-07-13;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0430783;2023-07-27;2023;MOTO;varon;25;sd;SD;NA;provisorio
LC-2023-0379217;2023-07-04;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0420430;2023-07-22;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0419137;2023-07-21;2023;MOTO;varon;33;sd;SD;NA;provisorio
LC-2023-0414847;2023-07-20;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0456000;2023-08-08;2023;PEATON;SD;SD;sd;SD;NA;provisorio
LC-2023-0474233;2023-08-16;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0451708;2023-08-07;2023;BICICLETA;mujer;46;sd;SD;NA;provisorio
LC-2023-0467944;2023-08-14;2023;MOTO;varon;53;sd;SD;NA;provisorio
LC-2023-0479049;2023-08-18;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0490156;2023-08-24;2023;TRANSPORTE PUBLICO;varon;9;sd;SD;NA;provisorio
LC-2023-0490273;2023-08-24;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0482834;2023-08-21;2023;MOTO;varon;25;sd;SD;NA;provisorio
LC-2023-0501371;2023-08-29;2023;PEATON;varon;SD;sd;SD;NA;provisorio
LC-2023-0460420;2023-08-07;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0486397;2023-08-23;2023;PEATON;varon;28;sd;SD;NA;provisorio
LC-2023-0478813;2023-08-18;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0503709;2023-08-30;2023;AUTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0445330;2023-08-03;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0484953;2023-08-22;2023;MOTO;varon;36;sd;SD;NA;provisorio
LC-2023-0499192;2023-08-29;2023;PEATON;mujer;86;sd;SD;NA;provisorio
LC-2023-0469059;2023-08-14;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0457964;2023-08-04;2023;TRANSPORTE PUBLICO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0454377;2023-08-08;2023;MOTO;varon;38;sd;SD;NA;provisorio
LC-2023-0495367;2023-08-27;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0492617;2023-08-25;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0463688;2023-08-11;2023;MOTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0463229;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0446124;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0473289;2023-08-16;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0462127;2023-08-11;2023;MOTO;mujer;29;grave;SD;NA;provisorio
LC-2023-0495014;2023-08-24;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0457985;2023-07-15;2023;AUTO;varon;38;sd;SD;NA;provisorio
LC-2023-0469041;2023-08-14;2023;AUTO;mujer;48;sd;SD;NA;provisorio
LC-2023-0494778;2023-08-27;2023;MOTO;varon;29;sd;SD;NA;provisorio
LC-2023-0478054;2023-08-15;2023;TRANSPORTE PUBLICO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0478055;2023-08-18;2023;PEATON;varon;82;sd;SD;NA;provisorio
LC-2023-0470931;2023-08-08;2023;PEATON;mujer;SD;sd;SD;NA;provisorio
LC-2023-0465480;2023-08-12;2023;PEATON;varon;SD;sd;SD;NA;provisorio
LC-2023-0492788;2023-08-18;2023;MOTO;mujer;29;sd;SD;NA;provisorio
LC-2023-0471451;2023-08-10;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0479833;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0471697;2023-08-15;2023;MOTO;varon;39;grave;SD;NA;provisorio
LC-2023-0439371;2023-07-21;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0460021;2023-08-09;2023;TRANSPORTE PUBLICO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0484758;2023-08-22;2023;AUTO;varon;27;sd;SD;NA;provisorio
LC-2023-0472063;2023-08-15;2023;TRANSPORTE PUBLICO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0470794;2023-08-15;2023;TRANSPORTE PUBLICO;mujer;41;sd;SD;NA;provisorio
LC-2023-0478229;2023-08-18;2023;PEATON;varon;SD;sd;SD;NA;provisorio
LC-2023-0460173;2023-08-10;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0438913;2023-07-31;2023;BICICLETA;mujer;28;sd;SD;NA;provisorio
LC-2023-0454641;2023-08-08;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0469041;2023-08-14;2023;AUTO;mujer;48;sd;SD;NA;provisorio
LC-2023-0441412;2023-08-02;2023;BICICLETA;mujer;SD;sd;SD;NA;provisorio
LC-2023-0495367;2023-08-27;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0476569;2023-08-16;2023;BICICLETA;SD;SD;sd;SD;NA;provisorio
LC-2023-0459337;2023-08-10;2023;MOTO;varon;36;sd;SD;NA;provisorio
LC-2023-0501433;2023-08-26;2023;BICICLETA;varon;31;sd;SD;NA;provisorio
LC-2023-0468395;2023-08-16;2023;BICICLETA;varon;47;sd;SD;NA;provisorio
LC-2023-0438905;2023-07-29;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0474233;2023-08-16;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0500184;2023-08-29;2023;MOTO;varon;28;sd;SD;NA;provisorio
LC-2023-0445205;2023-07-31;2023;AUTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0504151;2023-08-29;2023;MOTO;varon;41;sd;SD;NA;provisorio
LC-2023-0440496;2023-08-01;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0455949;2023-07-09;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0448166;2023-07-29;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0454746;2023-08-08;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0479628;2023-08-19;2023;MOTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0497468;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0477930;2023-09-02;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0442613;2023-08-02;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0447596;2023-08-01;2023;TRANSPORTE PUBLICO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0451808;2023-08-05;2023;AUTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0469829;2023-08-09;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0484503;2023-08-21;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0447903;2023-08-04;2023;BICICLETA;mujer;SD;sd;SD;NA;provisorio
LC-2023-0460562;2023-08-08;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0441038;2023-08-01;2023;MOTO;varon;26;grave;SD;NA;provisorio
LC-2023-0454377;2023-08-08;2023;MOTO;varon;38;sd;SD;NA;provisorio
LC-2023-0449244;2023-08-05;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0460170;2023-08-09;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0471392;2023-08-11;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0464751;2023-08-12;2023;MOTO;varon;23;grave;SD;NA;provisorio
LC-2023-0492125;2023-08-23;2023;MOTO;mujer;22;sd;SD;NA;provisorio
LC-2023-0492561;2023-08-24;2023;PEATON;mujer;SD;sd;SD;NA;provisorio
LC-2023-0444987;2023-08-01;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0483959;2023-08-17;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0477420;2023-08-11;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0499884;2023-08-29;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0467749;2023-08-14;2023;MOTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0502439;2023-08-30;2023;MOVIL;varon;SD;sd;SD;NA;provisorio
LC-2023-0470646;2023-08-15;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0453563;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0443909;2023-08-03;2023;MOTO;varon;59;sd;SD;NA;provisorio
LC-2023-0479657;2023-08-19;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0497707;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0455499;2023-08-08;2023;MOTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0481623;2023-08-20;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0494415;2023-08-26;2023;MOTO;mujer;20;sd;SD;NA;provisorio
LC-2023-0447742;2023-08-04;2023;MOTO;varon;45;grave;SD;NA;provisorio
LC-2023-0463245;2023-08-11;2023;MOTO;mujer;36;sd;SD;NA;provisorio
LC-2023-0455604;2023-08-06;2023;TRANSPORTE PUBLICO;varon;SD;sd;SD;NA;provisorio
LC-2023-0464093;2023-08-12;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0453322;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0495037;2023-08-20;2023;AUTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0499707;2023-07-25;2023;BICICLETA;mujer;SD;sd;SD;NA;provisorio
LC-2023-0493536;2023-07-28;2023;PEATON;mujer;SD;sd;SD;NA;provisorio
LC-2023-0503949;2023-08-27;2023;PEATON;mujer;32;sd;SD;NA;provisorio
LC-2023-0448696;2023-08-05;2023;AUTO;varon;31;sd;SD;NA;provisorio
LC-2023-0468973;2023-08-11;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0459146;2023-08-10;2023;MOTO;varon;39;sd;SD;NA;provisorio
LC-2023-0494656;2023-08-27;2023;AUTO;mujer;80;sd;SD;NA;provisorio
LC-2023-0489530;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0493790;2023-08-26;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0468094;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0499677;2023-08-29;2023;MOTO;mujer;34;sd;SD;NA;provisorio
LC-2023-0465011;2023-08-12;2023;AUTO;varon;30;sd;SD;NA;provisorio
LC-2023-0463022;2023-08-11;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0499715;2023-08-29;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0477430;2023-08-11;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0459817;2023-08-07;2023;PEATON;varon;SD;sd;SD;NA;provisorio
LC-2023-0495815;2023-08-28;2023;TRANSPORTE PUBLICO;varon;SD;sd;SD;NA;provisorio
LC-2023-0445001;2023-08-02;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0458856;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0474019;2023-08-13;2023;MOTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0467918;2023-08-13;2023;PEATON;varon;SD;sd;SD;NA;provisorio
LC-2023-0463651;2023-08-11;2023;BICICLETA;mujer;SD;sd;SD;NA;provisorio
LC-2023-0464134;2023-08-12;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0491636;2023-08-23;2023;MOTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0459753;2023-08-08;2023;BICICLETA;sd;sd;sd;SD;NA;provisorio
LC-2023-0504340;2023-08-29;2023;PEATON;mujer;SD;sd;SD;NA;provisorio
LC-2023-0462980;2023-07-17;2023;PEATON;mujer;SD;sd;SD;NA;provisorio
LC-2023-0465011;2023-08-12;2023;AUTO;varon;30;sd;SD;NA;provisorio
LC-2023-0470714;2023-08-08;2023;TRANSPORTE PUBLICO;varon;SD;sd;SD;NA;provisorio
LC-2023-0499861;2023-08-29;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0450953;2023-08-06;2023;MOTO;varon;19;sd;SD;NA;provisorio
LC-2023-0442627;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0443194;2023-08-02;2023;MOTO;varon;34;sd;SD;NA;provisorio
LC-2023-0466245;2023-08-11;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0483491;2023-08-22;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0489984;2023-08-24;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0458762;2023-08-10;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0455379;2023-08-08;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0440433;2023-07-31;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0440745;2023-07-27;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0440890;2023-08-01;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0440890;2023-08-01;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0440890;2023-08-01;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0440890;2023-08-01;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0440890;2023-08-01;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0440890;2023-08-01;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0441045;2023-08-01;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0440975;2023-08-01;2023;AUTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0442633;2023-07-29;2023;UTILITARIO;SD;SD;SD;SD;NA;provisorio
LC-2023-0442644;2023-08-02;2023;TAXI;sd;sd;sd;SD;NA;provisorio
LC-2023-0443084;2023-08-01;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0443240;2023-07-28;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0443621;2023-08-01;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0446124;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0446124;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0446703;2023-08-04;2023;MOTO;varon;33;sd;SD;NA;provisorio
LC-2023-0447037;2023-08-02;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0448312;2023-08-04;2023;MOTO;varon;23;sd;SD;NA;provisorio
LC-2023-0448352;2023-08-04;2023;PEATON;varon;79;sd;SD;NA;provisorio
LC-2023-0448920;2023-08-02;2023;PEATON;varon;SD;sd;SD;NA;provisorio
LC-2023-0449674;2023-08-02;2023;AUTO;mujer;21;sd;SD;NA;provisorio
LC-2023-0449674;2023-08-02;2023;AUTO;mujer;21;sd;SD;NA;provisorio
LC-2023-0450351;2023-08-06;2023;AUTO;mujer;37;sd;SD;NA;provisorio
LC-2023-0449921;2023-08-06;2023;PEATON;mujer;51;sd;SD;NA;provisorio
LC-2023-0451346;2023-08-07;2023;MOTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0450553;2023-08-06;2023;BICICLETA;varon;48;sd;SD;NA;provisorio
LC-2023-0450715;2023-08-06;2023;SD;varon;SD;sd;SD;NA;provisorio
LC-2023-0450351;2023-08-06;2023;AUTO;mujer;37;sd;SD;NA;provisorio
LC-2023-0452950;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0452235;2023-08-07;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0452246;2023-08-07;2023;PEATON;varon;SD;sd;SD;NA;provisorio
LC-2023-0453638;2023-08-07;2023;BICICLETA;mujer;20;sd;SD;NA;provisorio
LC-2023-0453563;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0453563;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0495815;2023-08-28;2023;TRANSPORTE PUBLICO;varon;SD;sd;SD;NA;provisorio
LC-2023-0453815;2023-08-08;2023;AUTO;varon;24;sd;SD;NA;provisorio
LC-2023-0453815;2023-08-08;2023;AUTO;varon;24;sd;SD;NA;provisorio
LC-2023-0453815;2023-08-08;2023;AUTO;varon;24;sd;SD;NA;provisorio
LC-2023-0454112;2023-07-21;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0454176;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0454595;2023-08-03;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0455015;2023-08-08;2023;PEATON;mujer;82;sd;SD;NA;provisorio
LC-2023-0454278;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0455786;2023-08-08;2023;MOTO;varon;41;sd;SD;NA;provisorio
LC-2023-0455765;2023-08-08;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0457122;2023-07-29;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0455451;2023-08-08;2023;BICICLETA;mujer;SD;sd;SD;NA;provisorio
LC-2023-0458056;2023-08-03;2023;BICICLETA;sd;sd;sd;SD;NA;provisorio
LC-2023-0458319;2023-08-09;2023;PEATON;SD;SD;sd;SD;NA;provisorio
LC-2023-0459144;2023-08-09;2023;AUTO;mujer;51;sd;SD;NA;provisorio
LC-2023-0461326;2023-08-10;2023;BICICLETA;varon;18;sd;SD;NA;provisorio
LC-2023-0463253;2023-08-11;2023;MOTO;varon;46;sd;SD;NA;provisorio
LC-2023-0463376;2023-08-11;2023;MOTO;varon;46;sd;SD;NA;provisorio
LC-2023-0463613;2023-08-09;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0463538;2023-08-11;2023;MOTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0463835;2023-08-11;2023;BICICLETA;sd;sd;sd;SD;NA;provisorio
LC-2023-0463862;2023-08-11;2023;PEATON;varon;65;grave;SD;NA;provisorio
LC-2023-0463987;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0464134;2023-08-12;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0464134;2023-08-12;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0455765;2023-08-08;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0465011;2023-08-12;2023;AUTO;varon;30;sd;SD;NA;provisorio
LC-2023-0465011;2023-08-12;2023;AUTO;varon;30;sd;SD;NA;provisorio
LC-2023-0465011;2023-08-12;2023;AUTO;varon;30;sd;SD;NA;provisorio
LC-2023-0465011;2023-08-12;2023;AUTO;varon;30;sd;SD;NA;provisorio
LC-2023-0464834;2023-08-12;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0465011;2023-08-12;2023;AUTO;varon;30;sd;SD;NA;provisorio
LC-2023-0467479;2023-08-14;2023;PEATON;varon;57;sd;SD;NA;provisorio
LC-2023-0468684;2023-08-14;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0468938;2023-08-14;2023;PEATON;mujer;SD;sd;SD;NA;provisorio
LC-2023-0471152;2023-07-17;2023;MONOPATIN;mujer;31;sd;SD;NA;provisorio
LC-2023-0470568;2023-07-07;2023;PEATON;varon;SD;sd;SD;NA;provisorio
LC-2023-0471607;2023-08-15;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0472556;2023-08-16;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0474055;2023-08-15;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0477275;2023-08-18;2023;BICICLETA;mujer;31;sd;SD;NA;provisorio
LC-2023-0478486;2023-08-17;2023;BICICLETA;mujer;SD;sd;SD;NA;provisorio
LC-2023-0478935;2023-08-18;2023;BICICLETA;varon;19;sd;SD;NA;provisorio
LC-2023-0478935;2023-08-18;2023;BICICLETA;varon;19;sd;SD;NA;provisorio
LC-2023-0479122;2023-08-18;2023;MOTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0479205;2023-08-19;2023;BICICLETA;SD;SD;sd;SD;NA;provisorio
LC-2023-0480002;2023-08-19;2023;MOTO;varon;29;sd;SD;NA;provisorio
LC-2023-0481135;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0481160;2023-08-19;2023;MOTO;varon;23;sd;SD;NA;provisorio
LC-2023-0481560;2023-08-20;2023;TRANSPORTE PUBLICO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0481721;2023-08-20;2023;PEATON;mujer;35;sd;SD;NA;provisorio
LC-2023-0484565;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0485029;2023-08-22;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0486757;2023-08-23;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0487135;2023-08-17;2023;PEATON;mujer;SD;sd;SD;NA;provisorio
LC-2023-0487357;2023-08-08;2023;BICICLETA;SD;SD;sd;SD;NA;provisorio
LC-2023-0487696;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0488952;2023-08-24;2023;PEATON;varon;27;sd;SD;NA;provisorio
LC-2023-0488988;2023-08-24;2023;MOTO;varon;47;sd;SD;NA;provisorio
LC-2023-0489615;2023-08-12;2023;TRANSPORTE PUBLICO;varon;SD;sd;SD;NA;provisorio
LC-2023-0489866;2023-08-24;2023;TRANSPORTE PUBLICO;SD;SD;sd;SD;NA;provisorio
LC-2023-0489896;2023-08-23;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0490081;2023-08-24;2023;BICICLETA;mujer;SD;sd;SD;NA;provisorio
LC-2023-0490156;2023-08-24;2023;TRANSPORTE PUBLICO;varon;9;sd;SD;NA;provisorio
LC-2023-0490460;2023-08-25;2023;TRANSPORTE PUBLICO;mujer;SD;sd;SD;NA;provisorio
